image_path,label,class_name,fold
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca735.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4206.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4453.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca536.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1014.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3321.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca712.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2565.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca500.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca788.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4390.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1212.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3191.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca860.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3613.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2895.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca792.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1770.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3545.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1712.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca352.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2008.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2799.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4652.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3676.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4425.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1495.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4831.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4225.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1263.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3008.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3226.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3694.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3609.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2305.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4247.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2491.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1078.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2212.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1784.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1821.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1951.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2773.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3891.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3043.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca966.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca191.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3737.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3373.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1800.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1160.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4955.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2263.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2769.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3649.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2259.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca220.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3034.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca235.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2378.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3466.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2883.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1629.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1229.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4294.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4710.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1603.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3516.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca574.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3788.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1969.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1621.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2494.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4245.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1439.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca484.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3959.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4921.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2398.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca476.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1324.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca801.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4575.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1145.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4964.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1914.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca364.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3627.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3436.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4048.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2104.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4984.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2838.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1824.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca954.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1018.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2348.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca238.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1103.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3731.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1311.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1967.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca216.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1224.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4863.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1062.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca420.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4150.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca704.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3584.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4133.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1786.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca997.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2077.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4397.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2942.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4954.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4836.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca267.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1198.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4949.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2185.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca620.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1118.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1200.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2555.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2901.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3568.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3097.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2216.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2113.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3539.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca641.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1025.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2039.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3524.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4596.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3063.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1936.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2660.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4156.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3110.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1040.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca494.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4101.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3468.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4235.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2023.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1348.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3804.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2614.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3137.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3863.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3307.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2257.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3829.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4767.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4615.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4103.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4472.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2318.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1262.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1049.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2459.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2992.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4733.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2526.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca930.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca934.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2750.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2048.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1642.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3452.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca971.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca109.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3758.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca682.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca613.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3304.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1836.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca205.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3843.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3824.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4107.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3184.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4176.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4272.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca297.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1781.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4323.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4585.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca76.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2487.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1916.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3826.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1583.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1007.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca38.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1574.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3855.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4481.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3157.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca377.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3686.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca198.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1326.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4482.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2591.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3125.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3348.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2016.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1390.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1950.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4564.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2757.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1074.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1085.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca883.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3646.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1666.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2024.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca124.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca358.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2786.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3237.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2384.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca671.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2471.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca956.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1424.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1045.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1923.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4005.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2021.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1844.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1287.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1423.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3876.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3919.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca693.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2650.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1527.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca80.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3704.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2827.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1809.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1175.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4994.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2771.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1895.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4822.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3482.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3549.jpeg,0,colon_aca,4
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4475.jpeg,0,colon_aca,2
