image_path,label,class_name,fold
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca364.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4442.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3436.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4048.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3714.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4984.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2838.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3850.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca954.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1018.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1265.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca238.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1103.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca925.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1311.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1967.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca832.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1224.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4863.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1053.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca420.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4150.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1036.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3584.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4133.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca982.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca997.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2077.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2337.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2942.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4954.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2276.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca267.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1198.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1374.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2185.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca620.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4160.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1200.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2555.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca533.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3568.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3097.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2411.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2113.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3539.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3702.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1025.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2039.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca514.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4596.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3063.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1747.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2660.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4156.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca977.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1040.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca494.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4360.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3468.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4235.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4604.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1348.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3804.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1753.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3137.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3863.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2195.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2257.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3829.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1488.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4615.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4103.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3044.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2318.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1262.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3749.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2459.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2992.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3261.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2526.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca930.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1649.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2750.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2048.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca346.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3452.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca971.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca513.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3758.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca682.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4522.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3304.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1836.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4890.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3843.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3824.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2067.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3184.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4176.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4434.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca297.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1781.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4194.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4585.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca76.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3834.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1916.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3826.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca817.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1007.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca38.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1500.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3855.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4481.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3045.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca377.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3686.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3650.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1326.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4482.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca725.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3125.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3348.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca52.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1390.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1950.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4671.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2757.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1074.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3241.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca883.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3646.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3235.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2024.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca124.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3141.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2786.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3237.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2781.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca671.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2471.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3761.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1424.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1045.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2620.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4005.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2021.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4186.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1287.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1423.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1086.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3919.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca693.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3210.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1527.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca80.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2076.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2827.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1809.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2429.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4994.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca2771.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca370.jpeg,0,colon_aca,1
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca4822.jpeg,0,colon_aca,2
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca3482.jpeg,0,colon_aca,3
E:\lung_colon_image_set\colon_image_sets\colon_aca\colonca1760.jpeg,0,colon_aca,1
